PartitionTime,FPS
48,42.15301
48,17.34933
47,17.34933
48,17.34933
47,17.34933
48,17.59442
48,17.59442
47,17.59442
48,17.59442
48,17.41229
48,17.41229
48,17.41229
47,17.41229
48,17.61782
47,17.61782
47,17.61782
48,17.61782
1,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,100.6867
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,131.0187
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,102.3583
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,147.3383
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,57.20039
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.0359
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,132.6049
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,119.0873
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,132.977
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,130.6967
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1195
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,122.1568
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,116.8634
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,111.4728
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,110.4972
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,117.4288
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,109.755
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,96.39483
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,101.3839
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,100.5763
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
3,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,90.40202
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,48.27629
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,93.72861
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,103.4351
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,96.34376
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,99.0452
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,101.1501
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,93.28098
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,96.40134
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,99.35617
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,94.89917
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,99.56291
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,91.82652
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,96.52882
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,100.4722
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,97.83778
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,91.49968
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,113.5357
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,111.3139
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,112.1252
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,109.037
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,67.57168
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,101.8693
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,112.4568
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,110.2354
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,103.8432
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,119.346
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,102.9824
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,107.8004
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,110.0703
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,120.2689
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,121.8279
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,113.5409
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,100.4157
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,109.831
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,117.6263
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,118.297
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,109.2466
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,118.353
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,125.2019
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,120.6797
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,112.6101
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,116.1346
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.8897
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,112.1818
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,116.5216
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,115.5415
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.0539
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,122.3736
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,119.4829
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.7608
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.852
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,115.9057
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,121.6101
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,115.6765
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,114.2896
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,107.2823
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.6844
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
0,111.2359
1,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,9.446314
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,123.669
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,126.4334
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,136.3178
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,129.2942
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.1527
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,123.8451
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,122.218
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,123.7471
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,106.9622
0,102.9018
0,102.9018
0,102.9018
0,102.9018
0,102.9018
